longitude,latitude,elevation,prec_annual_mm,tmax_mean_c,NDVI,Red,Green,Blue,eco_values,Temperatur,Moisture,Landcover,Landforms,Climate_Re,W_Ecosystm
6.5,46.3,673.65,102.2343,10.4969,0.47916,76,134,75,121,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,Cool Temperate Moist Forest on Hills
6.5,46.4,652.21,95.3819,9.9163,0.512625,53,139,82,118,Cool Temperate,Moist,Forest,Tablelands,Cool Temperate Moist,Cool Temperate Moist Forest on Tablelands
6.5,46.5,0,73.9243,14.1634,0.574586,95,167,47,146,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,46.6,97.74,81.5004,13.2839,0.546586,72,144,32,174,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
6.5,46.7,54.1,85.2233,14.6627,0.677546,64,156,34,164,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,Cool Temperate Moist Settlement on Plains
6.5,46.8,79.37,88.4378,13.3131,0.461916,77,120,58,145,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
6.5,46.9,35.04,86.1764,12.868,0.644496,105,154,58,147,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
6.5,47.0,95.01,83.3303,13.2803,0.280784,126,129,72,130,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,47.1,59.63,92.1503,13.3751,0.514436,90,173,107,179,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,47.2,129.86,100.372,13.583,0.423703,84,159,74,126,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
6.5,47.3,30.25,53.6785,13.2476,0.658868,180,140,0,135,Cool Temperate,Dry,Grassland,Plains,Cool Temperate Dry,Cool Temperate Dry Grassland on Plains
6.5,47.4,0,99.2783,13.611,0.517205,100,176,61,178,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,Cool Temperate Moist Settlement on Plains
6.5,47.5,0,91.5732,12.7036,0.61914,57,88,19,122,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,Cool Temperate Moist Settlement on Plains
6.5,47.6,0,79.7575,12.9376,0.577458,41,122,49,164,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
6.5,47.7,82.05,69.0567,12.7519,0.634246,74,127,52,100,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,47.8,55.68,60.8154,11.8662,0.504918,76,157,99,149,Cool Temperate,Moist,Shrubland,Plains,Cool Temperate Moist,Cool Temperate Moist Shrubland on Plains
6.5,47.9,0,73.3377,13.2638,0.545901,78,133,71,171,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,48.0,119.97,108.1166,10.7592,0.613693,23,205,75,146,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
6.5,48.1,41.83,78.4063,13.4131,0.786719,100,134,37,131,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
6.5,48.2,104.29,82.9593,12.2338,0.680166,57,81,77,157,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
6.5,48.3,35.97,70.0033,12.1692,0.576284,65,170,103,131,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,Cool Temperate Moist Settlement on Plains
6.5,48.4,95.02,72.9496,12.1199,0.509286,71,104,55,166,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
6.5,48.5,42.91,85.146,12.0893,0.57604,39,79,73,135,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,48.6,0,117.7889,12.1889,0.573861,60,139,47,150,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,48.7,0,100.3383,11.9511,0.569666,46,152,99,145,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,48.8,57.47,70.4141,12.6678,0.434283,93,126,13,131,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,Cool Temperate Moist Settlement on Plains
6.5,48.9,35.54,90.4753,11.5893,0.709301,92,191,97,157,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,49.0,122.19,72.8816,11.3996,0.514918,53,95,26,148,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,49.1,139.47,51.5089,11.0829,0.481242,80,84,24,178,Cool Temperate,Dry,Settlement,Plains,Cool Temperate Dry,Cool Temperate Dry Settlement on Plains
6.5,49.2,90.21,70.5949,11.7606,0.618985,90,162,98,169,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,49.3,131.07,65.0423,10.3597,0.440007,55,176,17,158,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,49.4,97.86,77.247,10.8148,0.574049,126,138,43,163,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,49.5,126.33,82.1448,10.3202,0.410198,41,135,87,125,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
6.5,49.6,0,91.3623,11.1628,0.660849,163,139,58,156,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
6.5,49.7,95.21,80.5544,10.7084,0.591951,83,191,70,157,Cool Temperate,Moist,Shrubland,Plains,Cool Temperate Moist,Cool Temperate Moist Shrubland on Plains
6.5,49.8,73.65,74.0365,10.8797,0.558165,97,187,101,146,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,49.9,148.34,107.6692,9.5827,0.474387,80,178,45,150,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
6.5,50.0,46.75,85.3545,11.1349,0.674025,60,196,32,184,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,Cool Temperate Moist Settlement on Plains
6.5,50.1,18.81,56.706,10.9702,0.621541,121,155,68,163,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,50.2,90.5,93.9726,11.1702,0.388173,85,145,65,156,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
6.5,50.3,67.63,70.2467,10.0169,0.441158,104,139,55,134,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,50.4,100.78,88.4266,9.4464,0.677808,91,188,88,148,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
6.5,50.5,11.36,94.1782,10.9808,0.387163,77,181,53,153,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
6.5,50.6,0,70.9543,11.2461,0.459479,21,169,59,175,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.5,50.7,17.2,89.8713,10.6419,0.599109,79,197,47,156,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
6.5,50.8,79.0,57.7966,9.2768,0.681636,54,95,77,161,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
6.5,50.9,25.46,63.4661,10.2519,0.397844,117,146,72,135,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
6.5,51.0,80.96,109.5869,9.6099,0.435494,51,159,80,145,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,Cool Temperate Moist Settlement on Plains
6.6,41.5,1244.72,48.533,9.6273,0.5614,57,147,70,156,Cool Temperate,Dry,Grassland,Mountains,Cool Temperate Dry,Cool Temperate Dry Grassland on Mountains
6.6,41.6,1033.53,24.1217,12.1388,0.291596,44,142,56,125,Cool Temperate,Dry,Settlement,Mountains,Cool Temperate Dry,Cool Temperate Dry Settlement on Mountains
6.6,41.7,1162.31,29.3759,10.6202,0.686234,56,154,36,120,Cool Temperate,Dry,Shrubland,Mountains,Cool Temperate Dry,Cool Temperate Dry Shrubland on Mountains
6.6,41.8,1548.71,21.6844,8.2637,0.363929,79,160,85,168,Cool Temperate,Dry,Shrubland,Mountains,Cool Temperate Dry,Cool Temperate Dry Shrubland on Mountains
6.6,41.9,1200.19,43.3477,10.7318,0.500364,95,164,94,125,Cool Temperate,Dry,Settlement,Mountains,Cool Temperate Dry,Cool Temperate Dry Settlement on Mountains
6.6,42.0,1597.26,30.2039,7.7877,0.542586,97,178,29,160,Cool Temperate,Dry,Shrubland,Mountains,Cool Temperate Dry,Cool Temperate Dry Shrubland on Mountains
6.6,42.1,1192.63,47.9201,10.908,0.224481,105,153,46,118,Cool Temperate,Dry,Shrubland,Mountains,Cool Temperate Dry,Cool Temperate Dry Shrubland on Mountains
6.6,42.2,1801.52,23.4233,7.3411,0.685919,134,142,35,186,Cool Temperate,Dry,Shrubland,Mountains,Cool Temperate Dry,Cool Temperate Dry Shrubland on Mountains
6.6,42.3,1557.58,22.7653,7.8535,0.597562,106,173,81,123,Cool Temperate,Dry,Cropland,Mountains,Cool Temperate Dry,Cool Temperate Dry Cropland on Mountains
6.6,42.4,2141.46,20,4.9499,0.581634,64,134,74,157,Cool Temperate,Dry,Shrubland,Mountains,Cool Temperate Dry,Cool Temperate Dry Shrubland on Mountains
6.6,42.5,1190.77,20,10.2932,0.302231,80,185,73,154,Cool Temperate,Dry,Forest,Mountains,Cool Temperate Dry,Cool Temperate Dry Forest on Mountains
6.6,42.6,1367.69,25.4623,9.1081,0.682341,119,106,129,189,Cool Temperate,Dry,Forest,Mountains,Cool Temperate Dry,Cool Temperate Dry Forest on Mountains
6.6,42.7,1139.43,35.476,10.5221,0.721638,97,133,111,122,Cool Temperate,Dry,Cropland,Mountains,Cool Temperate Dry,Cool Temperate Dry Cropland on Mountains
6.6,42.8,1660.27,39.4448,7.1142,0.599798,109,123,74,166,Cool Temperate,Dry,Settlement,Mountains,Cool Temperate Dry,Cool Temperate Dry Settlement on Mountains
6.6,42.9,851.54,66.8129,12.3537,0.566617,85,137,69,158,Cool Temperate,Moist,Shrubland,Mountains,Cool Temperate Moist,Cool Temperate Moist Shrubland on Mountains
6.6,43.0,1033.85,47.1216,10.3526,0.361391,64,149,67,148,Cool Temperate,Dry,Forest,Mountains,Cool Temperate Dry,Cool Temperate Dry Forest on Mountains
6.6,43.1,832.29,35.5231,11.487,0.461892,82,167,14,151,Cool Temperate,Dry,Shrubland,Mountains,Cool Temperate Dry,Cool Temperate Dry Shrubland on Mountains
6.6,43.2,1260.24,24.154,8.6969,0.505049,110,151,76,145,Cool Temperate,Dry,Settlement,Mountains,Cool Temperate Dry,Cool Temperate Dry Settlement on Mountains
6.6,43.3,1220.31,24.2333,9.1662,0.275569,79,112,71,168,Cool Temperate,Dry,Cropland,Mountains,Cool Temperate Dry,Cool Temperate Dry Cropland on Mountains
6.6,43.4,1973.16,20,4.1911,0.728062,114,150,57,167,Cool Temperate,Dry,Cropland,Mountains,Cool Temperate Dry,Cool Temperate Dry Cropland on Mountains
6.6,43.5,532.33,58.3226,13.2298,0.425476,122,174,86,134,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,Cool Temperate Moist Cropland on Hills
6.6,43.6,810.36,21.8503,11.9532,0.455605,99,172,29,162,Cool Temperate,Dry,Cropland,Mountains,Cool Temperate Dry,Cool Temperate Dry Cropland on Mountains
6.6,43.7,395.35,50.8819,13.5373,0.625664,71,130,96,135,Cool Temperate,Dry,Grassland,Hills,Cool Temperate Dry,Cool Temperate Dry Grassland on Hills
6.6,43.8,729.69,39.8655,12.0831,0.698716,72,96,61,145,Cool Temperate,Dry,Forest,Tablelands,Cool Temperate Dry,Cool Temperate Dry Forest on Tablelands
6.6,43.9,715.67,26.0134,12.6588,0.369813,76,159,54,160,Cool Temperate,Dry,Forest,Tablelands,Cool Temperate Dry,Cool Temperate Dry Forest on Tablelands
6.6,44.0,1199.86,49.2146,8.2655,0.550635,105,186,26,138,Cool Temperate,Dry,Shrubland,Mountains,Cool Temperate Dry,Cool Temperate Dry Shrubland on Mountains
6.6,44.1,725.07,48.4348,11.4686,0.793438,110,172,55,190,Cool Temperate,Dry,Cropland,Hills,Cool Temperate Dry,Cool Temperate Dry Cropland on Hills
6.6,44.2,421.69,42.1936,12.5708,0.486943,116,160,60,126,Cool Temperate,Dry,Shrubland,Tablelands,Cool Temperate Dry,Cool Temperate Dry Shrubland on Tablelands
6.6,44.3,802.88,22.6869,11.3424,0.632354,120,198,96,152,Cool Temperate,Dry,Forest,Mountains,Cool Temperate Dry,Cool Temperate Dry Forest on Mountains
6.6,44.4,880.53,61.5104,9.8632,0.451167,46,102,39,173,Cool Temperate,Moist,Shrubland,Mountains,Cool Temperate Moist,Cool Temperate Moist Shrubland on Mountains
6.6,44.5,502.56,72.7378,13.1937,0.522324,113,120,29,188,Cool Temperate,Moist,Grassland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Grassland on Tablelands
6.6,44.6,524.52,78.4544,12.141,0.594039,66,100,34,163,Cool Temperate,Moist,Grassland,Hills,Cool Temperate Moist,Cool Temperate Moist Grassland on Hills
6.6,44.7,1128.27,62.8947,8.433,0.740175,54,138,50,151,Cool Temperate,Moist,Cropland,Mountains,Cool Temperate Moist,Cool Temperate Moist Cropland on Mountains
6.6,44.8,680.03,53.6583,11.4284,0.651755,60,118,86,162,Cool Temperate,Dry,Cropland,Tablelands,Cool Temperate Dry,Cool Temperate Dry Cropland on Tablelands
6.6,44.9,989.53,79.0615,9.5108,0.490771,74,79,74,109,Cool Temperate,Moist,Cropland,Mountains,Cool Temperate Moist,Cool Temperate Moist Cropland on Mountains
6.6,45.0,746.58,66.9094,11.0446,0.475913,130,166,35,150,Cool Temperate,Moist,Forest,Tablelands,Cool Temperate Moist,Cool Temperate Moist Forest on Tablelands
6.6,45.1,831.52,69.8864,10.0086,0.50265,56,128,100,158,Cool Temperate,Moist,Cropland,Mountains,Cool Temperate Moist,Cool Temperate Moist Cropland on Mountains
6.6,45.2,901.02,70.44,10.9021,0.591734,86,150,94,148,Cool Temperate,Moist,Shrubland,Mountains,Cool Temperate Moist,Cool Temperate Moist Shrubland on Mountains
6.6,45.3,320.75,61.5528,12.2803,0.444595,102,100,89,145,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,Cool Temperate Moist Forest on Hills
6.6,45.4,461.37,76.3388,12.3033,0.811897,123,120,63,134,Cool Temperate,Moist,Grassland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Grassland on Tablelands
6.6,45.5,559.73,57.9555,12.091,0.529005,81,176,87,135,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Cropland on Tablelands
6.6,45.6,1048.1,58.8045,8.9641,0.526953,68,153,95,123,Cool Temperate,Moist,Settlement,Mountains,Cool Temperate Moist,Cool Temperate Moist Settlement on Mountains
6.6,45.7,793.72,95.8033,9.3426,0.65746,53,161,37,157,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,Cool Temperate Moist Forest on Hills
6.6,45.8,571.64,97.8324,11.0751,0.554729,91,138,86,117,Cool Temperate,Moist,Grassland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Grassland on Tablelands
6.6,45.9,881.25,91.973,9.2848,0.641841,94,161,25,170,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,Cool Temperate Moist Forest on Mountains
6.6,46.0,908.61,89.7952,8.8145,0.641286,60,128,54,136,Cool Temperate,Moist,Cropland,Mountains,Cool Temperate Moist,Cool Temperate Moist Cropland on Mountains
6.6,46.1,673.21,45.9793,9.3113,0.577434,110,160,110,161,Cool Temperate,Dry,Grassland,Tablelands,Cool Temperate Dry,Cool Temperate Dry Grassland on Tablelands
6.6,46.2,1178.25,75.4249,6.9641,0.412962,57,127,46,139,Cool Temperate,Moist,Cropland,Mountains,Cool Temperate Moist,Cool Temperate Moist Cropland on Mountains
6.6,46.3,717.55,52.9364,9.933,0.455463,56,139,33,120,Cool Temperate,Dry,Cropland,Hills,Cool Temperate Dry,Cool Temperate Dry Cropland on Hills
6.6,46.4,827.12,51.5145,9.4918,0.507383,114,161,70,129,Cool Temperate,Dry,Settlement,Mountains,Cool Temperate Dry,Cool Temperate Dry Settlement on Mountains
6.6,46.5,143.08,63.6479,12.4782,0.681744,59,185,67,122,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.6,46.6,96.46,97.3575,13.4176,0.488092,121,138,32,136,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.6,46.7,3.12,87.4498,14.8947,0.453787,48,172,68,122,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.6,46.8,62.63,85.8136,13.1889,0.509996,95,137,61,145,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
6.6,46.9,115.59,73.4094,12.3776,0.59938,44,152,107,144,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.6,47.0,110.87,105.2183,13.4428,0.361151,65,120,88,136,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.6,47.1,56.9,71.3835,13.5692,0.367873,71,111,82,171,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
6.6,47.2,63.58,91.4753,12.3984,0.520417,113,145,2,137,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,Cool Temperate Moist Settlement on Plains
6.6,47.3,75.0,60.5495,13.7637,0.364627,66,174,72,133,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.6,47.4,136.44,78.008,11.9529,0.413996,85,138,46,135,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.6,47.5,0,92.7452,13.3389,0.406082,108,175,80,156,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.6,47.6,503.32,99.7081,9.6326,0.484387,72,140,64,180,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,Cool Temperate Moist Cropland on Hills
6.6,47.7,279.01,66.6192,11.1387,0.601787,59,149,31,144,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
6.6,47.8,361.08,91.7646,10.8326,0.311049,53,136,43,150,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.6,47.9,431.32,56.7505,10.3515,0.59431,60,158,68,127,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,Cool Temperate Moist Cropland on Hills
6.6,48.0,239.96,73.3937,11.1268,0.460877,78,163,111,114,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,Cool Temperate Moist Forest on Hills
6.6,48.1,590.85,84.7194,9.9033,0.742647,34,91,90,106,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,Cool Temperate Moist Cropland on Tablelands
6.6,48.2,145.64,106.0633,11.6964,0.551499,26,188,65,136,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.6,48.3,222.44,80.8995,11.2888,0.167617,76,150,76,107,Cool Temperate,Moist,Shrubland,Hills,Cool Temperate Moist,Cool Temperate Moist Shrubland on Hills
6.6,48.4,280.53,89.0478,10.3388,0.487818,36,146,116,164,Cool Temperate,Moist,Grassland,Hills,Cool Temperate Moist,Cool Temperate Moist Grassland on Hills
6.6,48.5,461.39,66.2465,10.7471,0.540487,84,125,135,115,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,Cool Temperate Moist Cropland on Hills
6.6,48.6,264.96,76.6704,10.1833,0.641134,84,133,39,159,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.6,48.7,205.75,90.534,10.0363,0.480727,114,137,73,140,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
6.6,48.8,328.27,89.9661,10.9566,0.533205,63,134,15,174,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
6.6,48.9,323.43,69.8426,10.1799,0.533109,69,129,79,136,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.6,49.0,11.33,95.8839,12.2154,0.445201,56,180,78,142,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
6.6,49.1,0,79.8208,12.0722,0.520872,66,93,62,150,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.6,49.2,30.76,53.9614,11.7657,0.548871,88,194,92,96,Cool Temperate,Dry,Forest,Plains,Cool Temperate Dry,Cool Temperate Dry Forest on Plains
6.6,49.3,0,63.1687,11.386,0.487575,64,145,108,164,Cool Temperate,Moist,Shrubland,Plains,Cool Temperate Moist,Cool Temperate Moist Shrubland on Plains
6.6,49.4,106.77,76.1959,10.656,0.625611,52,150,66,127,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.6,49.5,73.91,102.3755,10.7006,0.497197,53,110,71,139,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.6,49.6,25.62,64.0239,11.1794,0.616929,96,152,89,179,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,Cool Temperate Moist Cropland on Plains
6.6,49.7,137.75,49.5301,10.4136,0.536566,97,161,80,165,Cool Temperate,Dry,Forest,Plains,Cool Temperate Dry,Cool Temperate Dry Forest on Plains
6.6,49.8,75.81,97.9935,10.3318,0.580118,57,150,58,165,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
6.6,49.9,0,70.7092,10.7827,0.514436,130,156,27,126,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,Cool Temperate Moist Forest on Plains
6.6,50.0,0,86.2863,10.9627,0.336979,92,123,116,186,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
6.6,50.1,15.08,76.5534,12.0999,0.481268,83,166,48,179,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,Cool Temperate Moist Grassland on Plains
